[2020/04/27 12:22:28] - Namespace(attack='pgd', attack_iters=10, attack_iters_test=20, awp_iter=0, awp_size=0, awp_warmup=0, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_linf/baseline', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/04/27 12:33:22] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/04/27 12:43:48] - 0 	 518.4 	 	 108.2 	 	 0.1000 	 1.9576 	 0.2840 	 2.1533 	 	 0.2006 	 	 1.7513 	 0.3696 	 1.9758 	 	 0.2595
[2020/04/27 12:50:04] - 1 	 275.5 	 	 98.3 	 	 0.1000 	 1.7101 	 0.3819 	 1.9777 	 	 0.2575 	 	 1.5881 	 0.4352 	 1.8719 	 	 0.3061
[2020/04/27 12:56:18] - 2 	 275.6 	 	 98.4 	 	 0.1000 	 1.5820 	 0.4435 	 1.8988 	 	 0.2881 	 	 1.5449 	 0.4600 	 1.8448 	 	 0.3143
[2020/04/27 13:02:32] - 3 	 275.6 	 	 98.4 	 	 0.1000 	 1.4893 	 0.4789 	 1.8396 	 	 0.3039 	 	 1.4189 	 0.5203 	 1.7539 	 	 0.3426
[2020/04/27 13:08:46] - 4 	 275.7 	 	 98.3 	 	 0.1000 	 1.4026 	 0.5239 	 1.7888 	 	 0.3248 	 	 1.3791 	 0.5325 	 1.7339 	 	 0.3549
[2020/04/27 13:15:01] - 5 	 276.0 	 	 98.3 	 	 0.1000 	 1.3312 	 0.5567 	 1.7440 	 	 0.3425 	 	 1.2880 	 0.5640 	 1.6676 	 	 0.3742
[2020/04/27 13:21:15] - 6 	 275.7 	 	 98.5 	 	 0.1000 	 1.2753 	 0.5865 	 1.7068 	 	 0.3559 	 	 1.1844 	 0.6056 	 1.6168 	 	 0.3950
[2020/04/27 13:27:29] - 7 	 275.7 	 	 98.3 	 	 0.1000 	 1.2215 	 0.6084 	 1.6721 	 	 0.3663 	 	 1.1608 	 0.6216 	 1.6058 	 	 0.3924
[2020/04/27 13:33:43] - 8 	 275.6 	 	 98.3 	 	 0.1000 	 1.1828 	 0.6264 	 1.6464 	 	 0.3740 	 	 1.1365 	 0.6167 	 1.5961 	 	 0.3922
[2020/04/27 13:39:57] - 9 	 275.6 	 	 98.3 	 	 0.1000 	 1.1500 	 0.6405 	 1.6261 	 	 0.3844 	 	 1.0866 	 0.6562 	 1.5857 	 	 0.4051
[2020/04/27 13:46:11] - 10 	 275.7 	 	 98.2 	 	 0.1000 	 1.1228 	 0.6528 	 1.6090 	 	 0.3935 	 	 1.1120 	 0.6198 	 1.5862 	 	 0.4003
[2020/04/27 13:52:25] - 11 	 275.5 	 	 98.2 	 	 0.1000 	 1.0977 	 0.6631 	 1.5902 	 	 0.3999 	 	 1.1170 	 0.6506 	 1.5570 	 	 0.4186
[2020/04/27 13:58:39] - 12 	 275.9 	 	 98.4 	 	 0.1000 	 1.0779 	 0.6722 	 1.5790 	 	 0.4002 	 	 1.0523 	 0.6743 	 1.5292 	 	 0.4183
[2020/04/27 14:04:53] - 13 	 275.7 	 	 98.3 	 	 0.1000 	 1.0596 	 0.6814 	 1.5663 	 	 0.4087 	 	 1.0286 	 0.6690 	 1.5665 	 	 0.4115
[2020/04/27 14:11:07] - 14 	 275.6 	 	 98.3 	 	 0.1000 	 1.0405 	 0.6890 	 1.5514 	 	 0.4118 	 	 1.0165 	 0.6873 	 1.5296 	 	 0.4185
[2020/04/27 14:17:21] - 15 	 275.4 	 	 98.3 	 	 0.1000 	 1.0249 	 0.6954 	 1.5405 	 	 0.4149 	 	 1.0145 	 0.6903 	 1.5238 	 	 0.4287
[2020/04/27 14:23:34] - 16 	 275.4 	 	 98.3 	 	 0.1000 	 1.0127 	 0.7030 	 1.5321 	 	 0.4197 	 	 1.0088 	 0.6597 	 1.5102 	 	 0.4362
[2020/04/27 14:29:48] - 17 	 275.5 	 	 98.5 	 	 0.1000 	 0.9993 	 0.7060 	 1.5236 	 	 0.4215 	 	 1.0184 	 0.6945 	 1.5032 	 	 0.4408
[2020/04/27 14:36:02] - 18 	 275.5 	 	 98.3 	 	 0.1000 	 0.9917 	 0.7071 	 1.5176 	 	 0.4232 	 	 0.9533 	 0.7112 	 1.5231 	 	 0.4228
[2020/04/27 14:42:16] - 19 	 275.5 	 	 98.2 	 	 0.1000 	 0.9767 	 0.7166 	 1.5057 	 	 0.4286 	 	 0.9772 	 0.6972 	 1.5130 	 	 0.4316
[2020/04/27 14:48:30] - 20 	 275.5 	 	 98.2 	 	 0.1000 	 0.9682 	 0.7215 	 1.5000 	 	 0.4319 	 	 0.9753 	 0.6901 	 1.4998 	 	 0.4345
[2020/04/27 14:54:44] - 21 	 275.6 	 	 98.2 	 	 0.1000 	 0.9633 	 0.7190 	 1.4953 	 	 0.4329 	 	 1.0069 	 0.6860 	 1.4962 	 	 0.4411
[2020/04/27 15:00:58] - 22 	 275.6 	 	 98.3 	 	 0.1000 	 0.9566 	 0.7242 	 1.4912 	 	 0.4353 	 	 0.9597 	 0.7085 	 1.4746 	 	 0.4464
[2020/04/27 15:07:11] - 23 	 275.5 	 	 98.2 	 	 0.1000 	 0.9485 	 0.7276 	 1.4881 	 	 0.4349 	 	 0.9488 	 0.7213 	 1.4602 	 	 0.4450
[2020/04/27 15:13:25] - 24 	 275.4 	 	 98.2 	 	 0.1000 	 0.9410 	 0.7312 	 1.4797 	 	 0.4371 	 	 0.9921 	 0.6827 	 1.4678 	 	 0.4522
[2020/04/27 15:19:39] - 25 	 275.3 	 	 98.2 	 	 0.1000 	 0.9294 	 0.7384 	 1.4728 	 	 0.4420 	 	 0.9395 	 0.7034 	 1.4676 	 	 0.4471
[2020/04/27 15:25:52] - 26 	 275.4 	 	 98.3 	 	 0.1000 	 0.9280 	 0.7343 	 1.4713 	 	 0.4407 	 	 0.9498 	 0.7187 	 1.4862 	 	 0.4467
[2020/04/27 15:32:06] - 27 	 275.4 	 	 98.3 	 	 0.1000 	 0.9235 	 0.7378 	 1.4677 	 	 0.4414 	 	 0.9593 	 0.7100 	 1.4769 	 	 0.4490
[2020/04/27 15:38:19] - 28 	 275.3 	 	 98.2 	 	 0.1000 	 0.9202 	 0.7367 	 1.4651 	 	 0.4442 	 	 0.9595 	 0.6982 	 1.4978 	 	 0.4347
[2020/04/27 15:44:34] - 29 	 275.9 	 	 98.5 	 	 0.1000 	 0.9183 	 0.7397 	 1.4622 	 	 0.4438 	 	 0.9208 	 0.7303 	 1.4454 	 	 0.4566
[2020/04/27 15:50:49] - 30 	 276.5 	 	 98.5 	 	 0.1000 	 0.9099 	 0.7442 	 1.4565 	 	 0.4435 	 	 0.9488 	 0.7138 	 1.4789 	 	 0.4419
[2020/04/27 15:57:04] - 31 	 276.5 	 	 98.6 	 	 0.1000 	 0.9040 	 0.7478 	 1.4538 	 	 0.4481 	 	 0.9280 	 0.7259 	 1.4751 	 	 0.4449
[2020/04/27 16:03:19] - 32 	 276.4 	 	 98.6 	 	 0.1000 	 0.8998 	 0.7463 	 1.4498 	 	 0.4486 	 	 0.9181 	 0.7220 	 1.4814 	 	 0.4456
[2020/04/27 16:09:34] - 33 	 275.9 	 	 98.5 	 	 0.1000 	 0.9042 	 0.7452 	 1.4526 	 	 0.4477 	 	 0.9052 	 0.7294 	 1.4667 	 	 0.4540
[2020/04/27 16:15:48] - 34 	 276.2 	 	 98.5 	 	 0.1000 	 0.8958 	 0.7473 	 1.4473 	 	 0.4500 	 	 0.8749 	 0.7411 	 1.4270 	 	 0.4675
[2020/04/27 16:22:03] - 35 	 276.3 	 	 98.5 	 	 0.1000 	 0.8901 	 0.7526 	 1.4443 	 	 0.4492 	 	 0.9266 	 0.7294 	 1.4600 	 	 0.4602
[2020/04/27 16:28:18] - 36 	 276.2 	 	 98.5 	 	 0.1000 	 0.8934 	 0.7494 	 1.4447 	 	 0.4507 	 	 0.9383 	 0.7291 	 1.4682 	 	 0.4529
[2020/04/27 16:34:33] - 37 	 276.6 	 	 98.6 	 	 0.1000 	 0.8886 	 0.7504 	 1.4431 	 	 0.4526 	 	 0.9067 	 0.7344 	 1.4465 	 	 0.4564
[2020/04/27 16:40:48] - 38 	 276.1 	 	 98.7 	 	 0.1000 	 0.8858 	 0.7528 	 1.4396 	 	 0.4526 	 	 0.9300 	 0.7293 	 1.4671 	 	 0.4495
[2020/04/27 16:47:02] - 39 	 276.1 	 	 98.5 	 	 0.1000 	 0.8811 	 0.7568 	 1.4366 	 	 0.4537 	 	 0.8891 	 0.7230 	 1.4639 	 	 0.4466
[2020/04/27 16:53:18] - 40 	 276.5 	 	 98.6 	 	 0.1000 	 0.8792 	 0.7563 	 1.4353 	 	 0.4535 	 	 0.9275 	 0.7281 	 1.4543 	 	 0.4588
[2020/04/27 16:59:33] - 41 	 276.5 	 	 98.6 	 	 0.1000 	 0.8769 	 0.7575 	 1.4338 	 	 0.4537 	 	 0.8938 	 0.7329 	 1.4356 	 	 0.4590
[2020/04/27 17:05:47] - 42 	 276.3 	 	 98.4 	 	 0.1000 	 0.8789 	 0.7583 	 1.4377 	 	 0.4559 	 	 0.9055 	 0.7183 	 1.4421 	 	 0.4659
[2020/04/27 17:12:02] - 43 	 276.4 	 	 98.4 	 	 0.1000 	 0.8722 	 0.7591 	 1.4305 	 	 0.4535 	 	 0.8805 	 0.7325 	 1.4544 	 	 0.4455
[2020/04/27 17:18:17] - 44 	 276.2 	 	 98.5 	 	 0.1000 	 0.8712 	 0.7589 	 1.4300 	 	 0.4550 	 	 0.9173 	 0.7321 	 1.4452 	 	 0.4663
[2020/04/27 17:24:32] - 45 	 276.1 	 	 98.7 	 	 0.1000 	 0.8685 	 0.7598 	 1.4262 	 	 0.4579 	 	 0.8510 	 0.7283 	 1.4572 	 	 0.4480
[2020/04/27 17:30:46] - 46 	 276.3 	 	 98.5 	 	 0.1000 	 0.8734 	 0.7581 	 1.4304 	 	 0.4569 	 	 0.8622 	 0.7236 	 1.4319 	 	 0.4669
[2020/04/27 17:37:01] - 47 	 276.4 	 	 98.5 	 	 0.1000 	 0.8658 	 0.7617 	 1.4242 	 	 0.4574 	 	 0.8858 	 0.7207 	 1.4458 	 	 0.4560
[2020/04/27 17:43:16] - 48 	 276.5 	 	 98.5 	 	 0.1000 	 0.8677 	 0.7634 	 1.4294 	 	 0.4570 	 	 0.9036 	 0.7191 	 1.4635 	 	 0.4549
