[2020/04/26 13:09:11] - Namespace(attack='pgd', attack_iters=10, attack_iters_test=20, awp_iter=1, awp_size=0.01, awp_warmup=0, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../data', epochs=200, epsilon=128, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_l2/awp(0.01)', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_2', pgd_alpha=15.0, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/04/26 13:09:20] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/04/26 15:50:56] - 23 	 304.4 	 	 99.3 	 	 0.1000 	 0.6892 	 0.8138 	 1.2306 	 	 0.5427 	 	 0.6688 	 0.8091 	 1.0365 	 	 0.6179
[2020/04/26 15:57:40] - 24 	 304.3 	 	 99.3 	 	 0.1000 	 0.6790 	 0.8172 	 1.2230 	 	 0.5435 	 	 0.7263 	 0.7824 	 1.0638 	 	 0.6092
[2020/04/26 16:04:23] - 25 	 304.1 	 	 99.2 	 	 0.1000 	 0.6702 	 0.8214 	 1.2159 	 	 0.5492 	 	 0.6903 	 0.7975 	 1.0419 	 	 0.6233
[2020/04/26 16:11:07] - 26 	 304.4 	 	 99.2 	 	 0.1000 	 0.6673 	 0.8221 	 1.2149 	 	 0.5482 	 	 0.6869 	 0.8018 	 1.0449 	 	 0.6208
[2020/04/26 16:17:51] - 27 	 304.3 	 	 99.4 	 	 0.1000 	 0.6634 	 0.8225 	 1.2105 	 	 0.5506 	 	 0.6821 	 0.8001 	 1.0357 	 	 0.6266
[2020/04/26 16:24:34] - 28 	 304.4 	 	 99.4 	 	 0.1000 	 0.6596 	 0.8240 	 1.2082 	 	 0.5504 	 	 0.6789 	 0.7959 	 1.0337 	 	 0.6260
[2020/04/26 16:31:18] - 29 	 304.5 	 	 99.4 	 	 0.1000 	 0.6546 	 0.8262 	 1.2041 	 	 0.5503 	 	 0.6595 	 0.8063 	 1.0144 	 	 0.6271
[2020/04/26 16:38:12] - 30 	 303.9 	 	 109.8 	 	 0.1000 	 0.6465 	 0.8306 	 1.1965 	 	 0.5543 	 	 0.6794 	 0.8024 	 1.0340 	 	 0.6205
[2020/04/26 16:44:55] - 31 	 303.9 	 	 99.2 	 	 0.1000 	 0.6420 	 0.8326 	 1.1940 	 	 0.5564 	 	 0.6595 	 0.8180 	 1.0276 	 	 0.6307
[2020/04/26 16:51:39] - 32 	 304.0 	 	 99.3 	 	 0.1000 	 0.6391 	 0.8311 	 1.1914 	 	 0.5575 	 	 0.6573 	 0.8058 	 1.0339 	 	 0.6244
[2020/04/26 16:58:23] - 33 	 304.4 	 	 99.4 	 	 0.1000 	 0.6361 	 0.8344 	 1.1892 	 	 0.5556 	 	 0.6598 	 0.7955 	 1.0368 	 	 0.6184
[2020/04/26 17:05:06] - 34 	 304.1 	 	 99.4 	 	 0.1000 	 0.6294 	 0.8368 	 1.1840 	 	 0.5617 	 	 0.6270 	 0.8144 	 0.9914 	 	 0.6375
[2020/04/26 17:11:49] - 35 	 304.1 	 	 99.2 	 	 0.1000 	 0.6279 	 0.8373 	 1.1844 	 	 0.5589 	 	 0.6498 	 0.8127 	 1.0146 	 	 0.6285
[2020/04/26 17:18:33] - 36 	 304.3 	 	 99.1 	 	 0.1000 	 0.6276 	 0.8365 	 1.1823 	 	 0.5603 	 	 0.6553 	 0.8170 	 1.0244 	 	 0.6321
[2020/04/26 17:25:16] - 37 	 304.4 	 	 99.0 	 	 0.1000 	 0.6241 	 0.8389 	 1.1802 	 	 0.5607 	 	 0.6241 	 0.8235 	 0.9985 	 	 0.6392
[2020/04/26 17:32:00] - 38 	 304.1 	 	 99.1 	 	 0.1000 	 0.6188 	 0.8402 	 1.1775 	 	 0.5605 	 	 0.6571 	 0.8145 	 1.0222 	 	 0.6238
[2020/04/26 17:38:43] - 39 	 304.1 	 	 99.2 	 	 0.1000 	 0.6190 	 0.8408 	 1.1774 	 	 0.5632 	 	 0.6443 	 0.8120 	 1.0182 	 	 0.6246
[2020/04/26 17:45:26] - 40 	 303.9 	 	 99.1 	 	 0.1000 	 0.6152 	 0.8416 	 1.1724 	 	 0.5658 	 	 0.6448 	 0.8168 	 1.0112 	 	 0.6325
[2020/04/26 17:52:09] - 41 	 303.9 	 	 99.1 	 	 0.1000 	 0.6132 	 0.8422 	 1.1728 	 	 0.5648 	 	 0.6240 	 0.8195 	 0.9937 	 	 0.6394
[2020/04/26 17:58:52] - 42 	 304.0 	 	 99.2 	 	 0.1000 	 0.6161 	 0.8416 	 1.1763 	 	 0.5655 	 	 0.6381 	 0.8103 	 1.0089 	 	 0.6324
[2020/04/26 18:05:36] - 43 	 304.0 	 	 99.2 	 	 0.1000 	 0.6054 	 0.8452 	 1.1660 	 	 0.5666 	 	 0.6153 	 0.8204 	 0.9832 	 	 0.6410
[2020/04/26 18:12:19] - 44 	 303.8 	 	 99.1 	 	 0.1000 	 0.6054 	 0.8455 	 1.1665 	 	 0.5649 	 	 0.6479 	 0.8178 	 1.0054 	 	 0.6339
[2020/04/26 18:19:02] - 45 	 304.0 	 	 99.2 	 	 0.1000 	 0.6041 	 0.8443 	 1.1641 	 	 0.5681 	 	 0.5984 	 0.8250 	 0.9762 	 	 0.6439
[2020/04/26 18:25:45] - 46 	 303.8 	 	 99.1 	 	 0.1000 	 0.6021 	 0.8462 	 1.1629 	 	 0.5676 	 	 0.6045 	 0.8288 	 0.9890 	 	 0.6394
[2020/04/26 18:32:28] - 47 	 303.9 	 	 99.0 	 	 0.1000 	 0.5988 	 0.8478 	 1.1599 	 	 0.5694 	 	 0.6176 	 0.8162 	 0.9825 	 	 0.6395
[2020/04/26 18:39:11] - 48 	 303.8 	 	 99.2 	 	 0.1000 	 0.6001 	 0.8472 	 1.1635 	 	 0.5681 	 	 0.6426 	 0.8088 	 1.0094 	 	 0.6368
[2020/04/26 18:45:53] - 49 	 303.7 	 	 99.1 	 	 0.1000 	 0.5962 	 0.8491 	 1.1581 	 	 0.5690 	 	 0.6498 	 0.8172 	 0.9966 	 	 0.6340
[2020/04/26 18:52:37] - 50 	 303.9 	 	 99.1 	 	 0.1000 	 0.5929 	 0.8505 	 1.1550 	 	 0.5690 	 	 0.6135 	 0.8231 	 0.9943 	 	 0.6302
[2020/04/26 18:59:19] - 51 	 303.7 	 	 99.0 	 	 0.1000 	 0.5907 	 0.8482 	 1.1545 	 	 0.5697 	 	 0.6104 	 0.8166 	 0.9703 	 	 0.6478
[2020/04/26 19:06:02] - 52 	 303.7 	 	 99.2 	 	 0.1000 	 0.5887 	 0.8520 	 1.1530 	 	 0.5740 	 	 0.5848 	 0.8254 	 0.9762 	 	 0.6388
[2020/04/26 19:12:45] - 53 	 303.8 	 	 99.2 	 	 0.1000 	 0.5911 	 0.8507 	 1.1563 	 	 0.5738 	 	 0.6344 	 0.8129 	 1.0010 	 	 0.6418
[2020/04/26 19:19:28] - 54 	 303.7 	 	 99.1 	 	 0.1000 	 0.5875 	 0.8503 	 1.1516 	 	 0.5752 	 	 0.5972 	 0.8291 	 0.9826 	 	 0.6350
[2020/04/26 19:26:11] - 55 	 303.7 	 	 99.1 	 	 0.1000 	 0.5852 	 0.8525 	 1.1494 	 	 0.5724 	 	 0.6067 	 0.8225 	 0.9879 	 	 0.6422
[2020/04/26 19:32:54] - 56 	 303.5 	 	 99.1 	 	 0.1000 	 0.5900 	 0.8485 	 1.1530 	 	 0.5726 	 	 0.6021 	 0.8167 	 0.9729 	 	 0.6464
[2020/04/26 19:39:36] - 57 	 303.7 	 	 99.1 	 	 0.1000 	 0.5788 	 0.8552 	 1.1418 	 	 0.5751 	 	 0.6231 	 0.8139 	 0.9930 	 	 0.6377
[2020/04/26 19:46:19] - 58 	 303.7 	 	 99.1 	 	 0.1000 	 0.5857 	 0.8516 	 1.1527 	 	 0.5745 	 	 0.6184 	 0.8323 	 0.9848 	 	 0.6472
[2020/04/26 19:53:02] - 59 	 303.7 	 	 99.2 	 	 0.1000 	 0.5810 	 0.8530 	 1.1466 	 	 0.5756 	 	 0.6052 	 0.8269 	 0.9626 	 	 0.6495
[2020/04/26 19:59:45] - 60 	 303.7 	 	 99.3 	 	 0.1000 	 0.5819 	 0.8536 	 1.1477 	 	 0.5740 	 	 0.6104 	 0.8325 	 0.9654 	 	 0.6560
[2020/04/26 20:06:28] - 61 	 303.5 	 	 99.0 	 	 0.1000 	 0.5801 	 0.8568 	 1.1465 	 	 0.5749 	 	 0.5926 	 0.8295 	 0.9706 	 	 0.6455
[2020/04/26 20:13:10] - 62 	 303.5 	 	 99.1 	 	 0.1000 	 0.5748 	 0.8562 	 1.1441 	 	 0.5751 	 	 0.6107 	 0.8163 	 0.9937 	 	 0.6360
[2020/04/26 20:19:54] - 63 	 303.8 	 	 99.2 	 	 0.1000 	 0.5763 	 0.8570 	 1.1422 	 	 0.5753 	 	 0.5776 	 0.8291 	 0.9505 	 	 0.6508
[2020/04/26 20:26:36] - 64 	 303.9 	 	 99.0 	 	 0.1000 	 0.5771 	 0.8560 	 1.1466 	 	 0.5736 	 	 0.6088 	 0.8287 	 0.9765 	 	 0.6456
[2020/04/26 20:33:19] - 65 	 303.5 	 	 99.1 	 	 0.1000 	 0.5787 	 0.8564 	 1.1456 	 	 0.5742 	 	 0.5938 	 0.8333 	 0.9709 	 	 0.6425
[2020/04/26 20:40:02] - 66 	 303.5 	 	 99.2 	 	 0.1000 	 0.5744 	 0.8576 	 1.1407 	 	 0.5759 	 	 0.5969 	 0.8288 	 0.9624 	 	 0.6515
[2020/04/26 20:46:45] - 67 	 303.8 	 	 99.2 	 	 0.1000 	 0.5720 	 0.8584 	 1.1402 	 	 0.5769 	 	 0.5854 	 0.8421 	 0.9545 	 	 0.6568
[2020/04/26 20:53:28] - 68 	 303.7 	 	 99.3 	 	 0.1000 	 0.5708 	 0.8578 	 1.1365 	 	 0.5767 	 	 0.5939 	 0.8265 	 0.9818 	 	 0.6382
[2020/04/26 21:00:11] - 69 	 303.6 	 	 99.2 	 	 0.1000 	 0.5702 	 0.8599 	 1.1380 	 	 0.5776 	 	 0.5879 	 0.8369 	 0.9755 	 	 0.6434
[2020/04/26 21:06:53] - 70 	 303.6 	 	 99.1 	 	 0.1000 	 0.5654 	 0.8585 	 1.1341 	 	 0.5798 	 	 0.6023 	 0.8276 	 0.9597 	 	 0.6597
[2020/04/26 21:13:36] - 71 	 303.6 	 	 99.2 	 	 0.1000 	 0.5689 	 0.8592 	 1.1374 	 	 0.5784 	 	 0.5873 	 0.8286 	 0.9515 	 	 0.6514
[2020/04/26 21:20:19] - 72 	 303.8 	 	 99.1 	 	 0.1000 	 0.5712 	 0.8593 	 1.1391 	 	 0.5770 	 	 0.6044 	 0.8252 	 0.9905 	 	 0.6354
[2020/04/26 21:27:02] - 73 	 303.9 	 	 99.3 	 	 0.1000 	 0.5693 	 0.8584 	 1.1384 	 	 0.5773 	 	 0.6081 	 0.8228 	 0.9892 	 	 0.6397
[2020/04/26 21:33:46] - 74 	 303.8 	 	 99.4 	 	 0.1000 	 0.5722 	 0.8565 	 1.1407 	 	 0.5780 	 	 0.6014 	 0.8167 	 0.9677 	 	 0.6465
[2020/04/26 21:40:28] - 75 	 303.8 	 	 99.2 	 	 0.1000 	 0.5645 	 0.8605 	 1.1323 	 	 0.5794 	 	 0.5963 	 0.8336 	 0.9518 	 	 0.6497
[2020/04/26 21:47:11] - 76 	 303.8 	 	 99.0 	 	 0.1000 	 0.5649 	 0.8608 	 1.1335 	 	 0.5801 	 	 0.5786 	 0.8359 	 0.9516 	 	 0.6513
[2020/04/26 21:53:54] - 77 	 303.9 	 	 99.1 	 	 0.1000 	 0.5669 	 0.8585 	 1.1373 	 	 0.5775 	 	 0.6040 	 0.8212 	 0.9741 	 	 0.6419
[2020/04/26 22:00:37] - 78 	 303.5 	 	 99.2 	 	 0.1000 	 0.5637 	 0.8603 	 1.1329 	 	 0.5792 	 	 0.5799 	 0.8321 	 0.9788 	 	 0.6357
[2020/04/26 22:07:20] - 79 	 304.0 	 	 99.2 	 	 0.1000 	 0.5622 	 0.8625 	 1.1330 	 	 0.5791 	 	 0.6038 	 0.8295 	 0.9950 	 	 0.6370
[2020/04/26 22:14:03] - 80 	 303.8 	 	 99.1 	 	 0.1000 	 0.5610 	 0.8626 	 1.1297 	 	 0.5790 	 	 0.6143 	 0.8230 	 0.9822 	 	 0.6399
[2020/04/26 22:20:46] - 81 	 303.6 	 	 99.0 	 	 0.1000 	 0.5602 	 0.8621 	 1.1283 	 	 0.5805 	 	 0.5923 	 0.8307 	 0.9561 	 	 0.6537
[2020/04/26 22:27:29] - 82 	 303.8 	 	 99.2 	 	 0.1000 	 0.5602 	 0.8620 	 1.1303 	 	 0.5808 	 	 0.5688 	 0.8390 	 0.9473 	 	 0.6507
