[2020/04/26 13:08:28] - Namespace(attack='pgd', attack_iters=10, attack_iters_test=20, awp_iter=1, awp_size=0.01, awp_warmup=0, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_linf/awp(0.01)', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/04/26 13:08:36] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/04/26 13:15:18] - 0 	 303.7 	 	 98.5 	 	 0.1000 	 2.2074 	 0.1775 	 2.3208 	 	 0.1319 	 	 2.0952 	 0.2303 	 2.1630 	 	 0.2002
[2020/04/26 13:21:58] - 1 	 302.0 	 	 98.5 	 	 0.1000 	 2.0266 	 0.2633 	 2.1834 	 	 0.1862 	 	 1.8794 	 0.3362 	 2.0390 	 	 0.2561
[2020/04/26 13:28:39] - 2 	 302.0 	 	 98.6 	 	 0.1000 	 1.8701 	 0.3294 	 2.1086 	 	 0.2154 	 	 1.8155 	 0.3619 	 2.0030 	 	 0.2704
[2020/04/26 13:35:20] - 3 	 301.9 	 	 98.5 	 	 0.1000 	 1.7704 	 0.3672 	 2.0478 	 	 0.2347 	 	 1.6892 	 0.3996 	 1.9015 	 	 0.2981
[2020/04/26 13:42:00] - 4 	 302.0 	 	 98.6 	 	 0.1000 	 1.6930 	 0.3999 	 1.9980 	 	 0.2518 	 	 1.6343 	 0.4239 	 1.8629 	 	 0.3100
[2020/04/26 13:48:41] - 5 	 301.9 	 	 98.6 	 	 0.1000 	 1.6275 	 0.4315 	 1.9553 	 	 0.2678 	 	 1.5361 	 0.4787 	 1.7953 	 	 0.3405
[2020/04/26 13:55:22] - 6 	 302.0 	 	 98.6 	 	 0.1000 	 1.5645 	 0.4650 	 1.9158 	 	 0.2787 	 	 1.4702 	 0.4904 	 1.7597 	 	 0.3513
[2020/04/26 14:02:02] - 7 	 301.8 	 	 98.5 	 	 0.1000 	 1.5001 	 0.4917 	 1.8787 	 	 0.2935 	 	 1.4217 	 0.5256 	 1.7312 	 	 0.3590
[2020/04/26 14:08:43] - 8 	 302.0 	 	 98.5 	 	 0.1000 	 1.4449 	 0.5195 	 1.8475 	 	 0.3032 	 	 1.3422 	 0.5399 	 1.6795 	 	 0.3712
[2020/04/26 14:15:23] - 9 	 301.7 	 	 98.5 	 	 0.1000 	 1.4001 	 0.5385 	 1.8224 	 	 0.3137 	 	 1.3127 	 0.5653 	 1.6649 	 	 0.3780
[2020/04/26 14:22:05] - 10 	 302.1 	 	 98.5 	 	 0.1000 	 1.3614 	 0.5593 	 1.8018 	 	 0.3228 	 	 1.3220 	 0.5602 	 1.6585 	 	 0.3887
[2020/04/26 14:28:46] - 11 	 302.2 	 	 98.5 	 	 0.1000 	 1.3250 	 0.5776 	 1.7791 	 	 0.3314 	 	 1.2777 	 0.5994 	 1.6216 	 	 0.4043
[2020/04/26 14:35:26] - 12 	 301.8 	 	 98.5 	 	 0.1000 	 1.3012 	 0.5899 	 1.7688 	 	 0.3330 	 	 1.2523 	 0.5990 	 1.6090 	 	 0.3950
[2020/04/26 14:42:06] - 13 	 301.8 	 	 98.5 	 	 0.1000 	 1.2786 	 0.6013 	 1.7564 	 	 0.3413 	 	 1.2038 	 0.6082 	 1.6329 	 	 0.3834
[2020/04/26 14:48:47] - 14 	 302.2 	 	 98.5 	 	 0.1000 	 1.2531 	 0.6132 	 1.7410 	 	 0.3431 	 	 1.1917 	 0.6235 	 1.5753 	 	 0.4182
[2020/04/26 14:55:28] - 15 	 302.2 	 	 98.4 	 	 0.1000 	 1.2318 	 0.6213 	 1.7283 	 	 0.3505 	 	 1.1679 	 0.6358 	 1.5639 	 	 0.4188
[2020/04/26 15:02:08] - 16 	 301.9 	 	 98.5 	 	 0.1000 	 1.2142 	 0.6312 	 1.7183 	 	 0.3514 	 	 1.1754 	 0.6103 	 1.5570 	 	 0.4202
[2020/04/26 15:08:48] - 17 	 301.9 	 	 98.4 	 	 0.1000 	 1.1998 	 0.6391 	 1.7115 	 	 0.3565 	 	 1.1884 	 0.6364 	 1.5631 	 	 0.4331
[2020/04/26 15:15:29] - 18 	 301.8 	 	 98.6 	 	 0.1000 	 1.1867 	 0.6450 	 1.7046 	 	 0.3589 	 	 1.1274 	 0.6577 	 1.5576 	 	 0.4200
[2020/04/26 15:22:10] - 19 	 302.4 	 	 98.5 	 	 0.1000 	 1.1751 	 0.6503 	 1.6972 	 	 0.3613 	 	 1.1310 	 0.6626 	 1.5282 	 	 0.4469
[2020/04/26 15:28:54] - 20 	 301.6 	 	 98.4 	 	 0.1000 	 1.1604 	 0.6583 	 1.6886 	 	 0.3634 	 	 1.1225 	 0.6831 	 1.5179 	 	 0.4529
[2020/04/26 15:35:34] - 21 	 301.7 	 	 98.4 	 	 0.1000 	 1.1517 	 0.6557 	 1.6818 	 	 0.3677 	 	 1.1525 	 0.6584 	 1.5238 	 	 0.4500
[2020/04/26 15:42:15] - 22 	 302.1 	 	 98.4 	 	 0.1000 	 1.1430 	 0.6642 	 1.6776 	 	 0.3706 	 	 1.1008 	 0.6699 	 1.5085 	 	 0.4488
[2020/04/26 15:48:55] - 23 	 302.0 	 	 98.5 	 	 0.1000 	 1.1357 	 0.6678 	 1.6757 	 	 0.3704 	 	 1.0906 	 0.6946 	 1.4894 	 	 0.4596
[2020/04/26 15:55:36] - 24 	 301.7 	 	 98.5 	 	 0.1000 	 1.1258 	 0.6728 	 1.6673 	 	 0.3723 	 	 1.1124 	 0.6574 	 1.4969 	 	 0.4581
[2020/04/26 16:02:16] - 25 	 301.8 	 	 98.5 	 	 0.1000 	 1.1136 	 0.6811 	 1.6608 	 	 0.3752 	 	 1.0776 	 0.6666 	 1.4905 	 	 0.4554
[2020/04/26 16:08:56] - 26 	 301.5 	 	 98.4 	 	 0.1000 	 1.1102 	 0.6805 	 1.6594 	 	 0.3765 	 	 1.0774 	 0.6992 	 1.4945 	 	 0.4579
[2020/04/26 16:15:36] - 27 	 301.6 	 	 98.5 	 	 0.1000 	 1.1053 	 0.6829 	 1.6562 	 	 0.3782 	 	 1.0835 	 0.6856 	 1.4859 	 	 0.4620
[2020/04/26 16:22:16] - 28 	 301.5 	 	 98.5 	 	 0.1000 	 1.1007 	 0.6835 	 1.6543 	 	 0.3766 	 	 1.0729 	 0.6798 	 1.4993 	 	 0.4525
[2020/04/26 16:28:56] - 29 	 301.7 	 	 98.4 	 	 0.1000 	 1.0946 	 0.6872 	 1.6481 	 	 0.3792 	 	 1.0469 	 0.6924 	 1.4699 	 	 0.4653
[2020/04/26 16:35:37] - 30 	 301.8 	 	 98.5 	 	 0.1000 	 1.0891 	 0.6903 	 1.6464 	 	 0.3788 	 	 1.0819 	 0.6862 	 1.4908 	 	 0.4634
[2020/04/26 16:42:17] - 31 	 302.0 	 	 98.6 	 	 0.1000 	 1.0808 	 0.6939 	 1.6414 	 	 0.3813 	 	 1.0583 	 0.7106 	 1.4803 	 	 0.4650
[2020/04/26 16:48:58] - 32 	 301.9 	 	 98.5 	 	 0.1000 	 1.0782 	 0.6948 	 1.6402 	 	 0.3832 	 	 1.0341 	 0.7014 	 1.4755 	 	 0.4589
[2020/04/26 16:55:38] - 33 	 302.4 	 	 98.5 	 	 0.1000 	 1.0769 	 0.6967 	 1.6384 	 	 0.3879 	 	 1.0373 	 0.7047 	 1.4630 	 	 0.4698
[2020/04/26 17:02:20] - 34 	 302.5 	 	 98.5 	 	 0.1000 	 1.0715 	 0.6967 	 1.6363 	 	 0.3848 	 	 1.0109 	 0.7143 	 1.4377 	 	 0.4706
[2020/04/26 17:09:00] - 35 	 302.4 	 	 98.4 	 	 0.1000 	 1.0657 	 0.7008 	 1.6337 	 	 0.3854 	 	 1.0519 	 0.6985 	 1.4775 	 	 0.4704
[2020/04/26 17:15:41] - 36 	 302.1 	 	 98.5 	 	 0.1000 	 1.0642 	 0.6994 	 1.6311 	 	 0.3872 	 	 1.0734 	 0.6745 	 1.4846 	 	 0.4614
[2020/04/26 17:22:22] - 37 	 302.3 	 	 98.4 	 	 0.1000 	 1.0616 	 0.7031 	 1.6322 	 	 0.3867 	 	 1.0389 	 0.7136 	 1.4661 	 	 0.4656
[2020/04/26 17:29:03] - 38 	 302.3 	 	 98.6 	 	 0.1000 	 1.0576 	 0.7051 	 1.6285 	 	 0.3885 	 	 1.0551 	 0.6899 	 1.4630 	 	 0.4720
[2020/04/26 17:35:43] - 39 	 302.2 	 	 98.6 	 	 0.1000 	 1.0546 	 0.7091 	 1.6270 	 	 0.3875 	 	 1.0241 	 0.6886 	 1.4655 	 	 0.4601
[2020/04/26 17:42:25] - 40 	 301.9 	 	 98.4 	 	 0.1000 	 1.0503 	 0.7079 	 1.6236 	 	 0.3888 	 	 1.0417 	 0.7110 	 1.4590 	 	 0.4800
[2020/04/26 17:49:06] - 41 	 302.0 	 	 98.5 	 	 0.1000 	 1.0515 	 0.7091 	 1.6250 	 	 0.3874 	 	 1.0270 	 0.7088 	 1.4562 	 	 0.4742
[2020/04/26 17:55:46] - 42 	 302.1 	 	 98.4 	 	 0.1000 	 1.0506 	 0.7080 	 1.6259 	 	 0.3879 	 	 1.0363 	 0.6990 	 1.4724 	 	 0.4757
[2020/04/26 18:02:28] - 43 	 303.1 	 	 98.6 	 	 0.1000 	 1.0454 	 0.7110 	 1.6214 	 	 0.3886 	 	 0.9906 	 0.7120 	 1.4438 	 	 0.4743
[2020/04/26 18:09:09] - 44 	 302.8 	 	 98.4 	 	 0.1000 	 1.0430 	 0.7114 	 1.6196 	 	 0.3903 	 	 1.0410 	 0.7118 	 1.4612 	 	 0.4798
[2020/04/26 18:15:50] - 45 	 302.0 	 	 98.4 	 	 0.1000 	 1.0403 	 0.7134 	 1.6175 	 	 0.3951 	 	 0.9814 	 0.7136 	 1.4425 	 	 0.4697
[2020/04/26 18:22:31] - 46 	 302.7 	 	 98.6 	 	 0.1000 	 1.0399 	 0.7132 	 1.6172 	 	 0.3930 	 	 0.9785 	 0.7089 	 1.4358 	 	 0.4749
[2020/04/26 18:29:12] - 47 	 302.6 	 	 98.6 	 	 0.1000 	 1.0368 	 0.7163 	 1.6151 	 	 0.3932 	 	 0.9846 	 0.7069 	 1.4358 	 	 0.4759
[2020/04/26 18:35:53] - 48 	 302.2 	 	 98.6 	 	 0.1000 	 1.0360 	 0.7153 	 1.6176 	 	 0.3926 	 	 1.0273 	 0.7021 	 1.4672 	 	 0.4646
[2020/04/26 18:42:34] - 49 	 302.2 	 	 98.5 	 	 0.1000 	 1.0312 	 0.7166 	 1.6103 	 	 0.3940 	 	 1.0205 	 0.7023 	 1.4453 	 	 0.4709
[2020/04/26 18:49:14] - 50 	 301.9 	 	 98.6 	 	 0.1000 	 1.0275 	 0.7188 	 1.6086 	 	 0.3957 	 	 0.9982 	 0.7020 	 1.4415 	 	 0.4700
[2020/04/26 18:55:55] - 51 	 302.6 	 	 98.6 	 	 0.1000 	 1.0262 	 0.7198 	 1.6094 	 	 0.3933 	 	 0.9922 	 0.7072 	 1.4284 	 	 0.4862
